movieId,title,genres_clean,overview_clean
31923,"Welcome Home, Roxy Carmichael",Drama Comedy,movie star roxy carmichael abandoning bright lights hollywood calif returning small ohio hometown least long enough dedicate city building now whole town clyde bracing carmichaels return nowmarried old flame denton webb troubled teen dinky bossetti orphan friends dinky convinced carmichael birth mother actress reclaim returns
1483,Begotten,Fantasy Horror,begotten creation myth brought life story less violent death god rebirth nature barren earth
31696,A Kiss Before Dying,Mystery Thriller Crime,infatuated idea becoming rich college student jonathan corliss secretly dates dorothy carlsson gain approval wealthy father dorothy tells jonathan pregnant father deny inheritance finds out jonathan murders stages death suicide jonathan works way onto carlssons payroll dorothys twin sister ellen investigates apparent suicide
5048,Prospero's Books,Drama Fantasy,exiled magician finds opportunity revenge against enemies muted daughter son chief enemy fall love uniquely structured retelling tempest
5051,The Baby of Mâcon,Drama History,town cursed barren women famine saved miracle birth old ugly woman mother immediately afterwards old womans daughter ormond claims delivered baby herself virgin birth imprisons mother begins exploit baby selling blessings desperate townspeople mâcon
5187,Three of Hearts,Comedy Drama Romance,lesbian hires male escort break heart bisexual woman dumped
8983,Felidae,Animation Mystery Thriller,domestic house cat named francis investigates grisly feline murders taking place new neighborhood
2460,Earth,Drama Romance Science Fiction,angel exterminator recently released mental hospital comes rid small spanish town tiny grubs soil local winemaking industry found pests responsible giving product earthy taste divided local opinion while town angel becomes involved two beautiful different women impacts lives grand scale either women accept fact angel travels ghost himself routinely speaks deseased townspeople
5470,Beowulf,Action Science Fiction Thriller Adventure Horror Fantasy,beowulf wanderer learns maneating creature called grendel comes night devour warriors trapped outpost outpost ruled hrothgar daughter whose husband murdered outposts master arms
1283,"Torrente, the Dumb Arm of the Law",Comedy Crime,torrente stupid arm law santiago segura stars javier cámara corrupt poor delusional sexist egocentric drunk rightwinged madrid cop named torrente top comedy shows torrente search heroin drug dealers outrageous characters passes way cult film one funniest spanish films successful boxoffice film
7096,Merlin,Adventure Drama Fantasy,legendary wizard tells story war against queen mab sidhe creation camelot
344,"Bang, Boom, Bang",Crime Action Comedy,bank robber kelle grabowski escapes prison while unemployed smalltime crook buddy sitting around doing nothing lost money fast paced comedy german director peter thorwarth
3716,In July,Adventure Comedy Romance,daniel follow sun hamburg bosporus friday meet love
5458,Cruel Intentions 2,Drama Romance Thriller,takes place several years cruel intentions back kathryn first meets sebastian sexual attraction enjoyment destroying lives peers
2463,Running Out of Time,Drama Action Thriller Crime,police inspector excellent hostage negotiator sheungsang finds himself head pulled hour game cancer suffering criminal out vengeance hong kongs organized crime syndicates
52666,The Debt,Drama Thriller Crime Foreign,based true events movie tells story two men want start scooter business dont required collateral bank loan one runs former flat neighbour offers lend money guy turns out thug starts extort life goes downhill
467,The Hole,Crime Drama Horror Thriller,four teenagers british private school secretly uncover explore depths sealed underground hole created decades ago possible bomb shelter
2899,Asterix & Obelix: Mission Cleopatra,Family Fantasy Comedy Adventure,egyptian queen cleopatra bets against roman emperor julius caesar people still great even times pharaohs long passed vows against logic build new palace caesar within three months since architects either busy otherwise conservative style ambivalent honor falls edifis build palace covered gold fate eaten crocodiles edifis calls upon old friend help out fabulous druid getafix gaul brews fantastic potion gives supernatural strength order help protect old druid asterix obelix accompany journey egypt julius caesar gets wind project succeeding building site attacked troops order win bet lose face like local pirates hasnt counted asterix obelix
3577,The Tunnel,Drama Thriller,inspired true events olympic swimmer harry melchior defects east germany hatches daring plot help sister others flee east berlin through yard underground tunnel
2440,Joint Security Area,War Drama Thriller,dmz separating north south korea two north korean soldiers killed supposedly one south korean soldier bullets found bodies together remaining bullets assassins magazine clip amount bullets gun normally hold bullets investigating swissswedish team neutral countries overseeing dmz suspects another unknown party involved points sort cover truth much simpler much tragic
